Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$64,650 /yr (est.)",64650.0,Virtual Reality Engineer (VR/AR),2,1,-1,TriVector, AL,4.3,0,15,51 to 200 Employees,2008,Company - Public,Aerospace & Defense,Aerospace & Defense,$5 to $25 million (USD),3.8,4.2,4.3,4.1,4.3,2023-06-04 00:01:34.848860,yr
"$181,500 /yr (est.)",181500.0,"QA Engineering Lead, Meta Reality Labs",6,1,1,Meta, CA,3.9,0,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-06-04 00:01:41.515061,yr
"$44,530 /yr (est.)",44530.0,Lab Coordinator - Extended Reality Support,3,1,1,Northeastern University, MA,4.3,0,125,1001 to 5000 Employees,1898,College / University,Colleges & Universities,Education,$100 to $500 million (USD),4.0,3.8,4.1,3.8,4.1,2023-06-04 00:01:44.015752,yr
"$145,000 /yr (est.)",145000.0,Product Designer - Reality Labs,2,1,-1,Meta, CA,3.9,0,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-06-04 00:01:46.283283,yr
$33.30 /hr (est.),69264.0,Instructional Designer [contract],5,1,-1,U.S. LawShield,Remote,2.4,1,14,201 to 500 Employees,2009,Company - Private,Legal,Legal,$100 to $500 million (USD),2.5,2.8,2.2,2.2,2.3,2023-06-04 00:01:49.117083,hr
"$116,313 /yr (est.)",116313.0,"Senior Research Scientist I/II, Cheminformatics (Augmented Molecular Design)",5,1,1,ABBVIE, IL,3.9,0,10,10000+ Employees,2013,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.7,3.9,3.8,3.5,3.6,2023-06-04 00:01:51.600179,yr
"$68,500 /yr (est.)",68500.0,Immersive (VR/AR) UX/UI Designer,5,1,1,BadVR,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-04 00:02:00.445627,yr
"$66,200 /yr (est.)",66200.0,Postdoctoral Scholar - Research Associate,1,2,0,USC, CA,4.3,0,143,10000+ Employees,1880,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.9,3.8,4.0,3.9,4.1,2023-06-04 00:02:05.770623,yr
"$66,624 /yr (est.)",66624.0,Field Service Engineer,4,2,0,Veeco,Remote,3.9,1,78,1001 to 5000 Employees,1945,Company - Public,Machinery Manufacturing,Manufacturing,$500 million to $1 billion (USD),3.5,3.9,3.6,3.6,3.8,2023-06-04 00:02:08.614340,yr
"$89,299 /yr (est.)",89299.0,"Project Manager, CAE Exponential Technologies (Hybrid) Virtual Reality/Augmented Reality",7,1,1,BD, NC,3.9,0,126,10000+ Employees,1897,Company - Public,Health Care Products Manufacturing,Manufacturing,$10+ billion (USD),3.6,3.8,3.9,3.4,3.7,2023-06-04 00:02:19.212576,yr
