Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$152,500 /yr (est.)",152500.0,"Software Engineer, Robotics (All levels)",0,1,-1,Neuralink, CA,4.1,0,7,201 to 500 Employees,2016,Company - Private,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,Unknown / Non-Applicable,4.1,3.6,3.7,3.6,2.8,2023-06-03 22:05:04.225582,yr
"$90,139 /yr (est.)",90139.0,Firmware Engineer I,-1,-1,-1,Milwaukee Electric Tool Corporation, WI,4.2,0,99,10000+ Employees,1924,Company - Public,Consumer Product Manufacturing,Manufacturing,Unknown / Non-Applicable,4.3,3.9,4.2,3.9,3.6,2023-06-03 22:05:14.024518,yr
"$107,741 /yr (est.)",107741.0,Software R&D Engineer,0,2,-1,NOKIA, IL,4.2,0,158,10000+ Employees,1865,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD),3.9,3.7,4.3,3.8,4.2,2023-06-03 22:05:16.141066,yr
"$152,500 /yr (est.)",152500.0,Scientific Software Developer - C++,5,1,1,Dassault Systèmes, CA,3.9,0,42,10000+ Employees,1981,Company - Public,Software Development,Information Technology,$1 to $5 billion (USD),3.7,3.7,4.1,3.7,4.1,2023-06-03 22:05:18.449217,yr
"$126,500 /yr (est.)",126500.0,Simulation Software Engineer I,0,2,-1,Relativity, CA,3.7,0,7,501 to 1000 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,3.7,3.9,3.7,3.1,3.5,2023-06-03 22:05:20.638363,yr
"$84,000 /yr (est.)",84000.0,Computer Programmer,0,1,-1,"Spiral Solutions and Technologies, Inc.", NE,4.0,0,-1,-1,-1,-1,-1,-1,-1,3.5,4.0,5.0,4.0,3.5,2023-06-03 22:05:22.887726,yr
"$94,000 /yr (est.)",94000.0,Software Engineer,0,1,-1,Karagozian & Case, CA,4.3,0,-1,-1,-1,-1,-1,-1,-1,4.0,4.4,4.5,4.6,4.9,2023-06-03 22:05:26.058674,yr
"$87,318 /yr (est.)",87318.0,Software Developer,0,1,1,SDH Systems,Remote,4.7,1,-1,-1,-1,-1,-1,-1,-1,4.8,4.5,4.8,4.8,4.5,2023-06-03 22:05:29.349914,yr
"$100,200 /yr (est.)",100200.0,Software Engineer,0,1,1,PACCAR, WA,3.6,0,118,10000+ Employees,1905,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.4,3.4,3.2,3.0,3.6,2023-06-03 22:05:32.320748,yr
"$114,633 /yr (est.)",114633.0,R&D Software Engineer,0,1,-1,"Keysight Technologies, Inc.", CA,4.2,0,9,10000+ Employees,2014,Company - Public,Electronics Manufacturing,Manufacturing,$1 to $5 billion (USD),4.0,3.8,4.3,3.9,4.2,2023-06-03 22:05:34.615068,yr
"$141,531 /yr (est.)",141531.0,"Software Engineer, Autopilot Simulation",0,1,-1,Tesla, CA,3.6,0,20,10000+ Employees,2003,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$1 to $5 billion (USD),3.7,3.7,3.3,3.1,2.9,2023-06-03 22:05:37.032481,yr
"$70,000 /yr (est.)",70000.0,Application Developer,0,1,1,SDH Systems, PA,4.7,0,-1,-1,-1,-1,-1,-1,-1,4.8,4.5,4.8,4.8,4.5,2023-06-03 22:05:39.295304,yr
"$72,500 /yr (est.)",72500.0,Junior Cloud Engineer Supporting Research Team,0,1,0,"Applied Research Associates, Inc", NC,4.2,0,44,1001 to 5000 Employees,1979,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),4.0,4.0,4.3,4.1,4.3,2023-06-03 22:05:46.402010,yr
"$86,517 /yr (est.)",86517.0,Software Engineer I,0,1,0,Technology Service Corporation, MD,3.9,0,57,501 to 1000 Employees,1966,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),4.0,4.2,3.8,3.3,3.7,2023-06-03 22:05:49.026867,yr
"$91,446 /yr (est.)",91446.0,R&D Software Engineer/Developer,5,1,-1,Altamira, OH,4.1,0,22,201 to 500 Employees,2001,Company - Private,Information Technology Support Services,Information Technology,$25 to $100 million (USD),3.5,3.9,4.0,3.6,4.0,2023-06-03 22:05:51.366789,yr
$39.13 /hr (est.),81390.4,Software Engineer,3,1,-1,Geologics Corporation,California,4.4,0,34,501 to 1000 Employees,1989,Company - Private,Advertising & Public Relations,Media & Communication,$25 to $100 million (USD),3.7,4.1,4.1,4.3,4.3,2023-06-03 22:05:53.812761,hr
"$129,974 /yr (est.)",129974.0,"Simulation Scenario Engineer, Autopilot Simulation",3,1,-1,Tesla, CA,3.6,0,20,10000+ Employees,2003,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$1 to $5 billion (USD),3.7,3.7,3.3,3.1,2.9,2023-06-03 22:05:56.363818,yr
$55.00 /hr (est.),114400.0,Software Engineer (C++/Python),3,1,1,Columbus Technologies, CA,4.4,0,-1,-1,-1,-1,-1,-1,-1,4.0,4.2,4.4,4.4,4.9,2023-06-03 22:05:58.864653,hr
"$82,500 /yr (est.)",82500.0,Application Developer Analyst III,0,1,1,University of Florida, FL,4.2,0,170,10000+ Employees,1853,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.9,3.6,4.0,3.8,3.9,2023-06-03 22:06:02.092081,yr
"$121,146 /yr (est.)",121146.0,Software Engineer,0,1,-1,California Institute of Technology, CA,4.4,0,132,1001 to 5000 Employees,1891,College / University,Colleges & Universities,Education,$100 to $500 million (USD),4.2,3.8,4.1,3.7,3.3,2023-06-03 22:06:04.760706,yr
"$154,525 /yr (est.)",154525.0,Multiplayer Gameplay Software Engineer - The Sims,5,1,1,Electronic Arts, TX,4.0,0,41,10000+ Employees,1982,Company - Public,Video Game Publishing,Media & Communication,$5 to $10 billion (USD),3.8,3.8,4.1,3.6,4.0,2023-06-03 22:06:07.695505,yr
"$79,117 /yr (est.)",79117.0,"Software Engineer, Journeyman",0,1,-1,DKW Communications, NC,3.5,0,22,51 to 200 Employees,2001,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $100 million (USD),3.2,3.2,3.2,3.3,4.2,2023-06-03 22:06:10.391194,yr
"$56,826 /yr (est.)",56826.0,Computer Engineer I,0,1,1,DCS Corp, MI,4.5,0,46,1001 to 5000 Employees,1977,Company - Private,Research & Development,Management & Consulting,$100 to $500 million (USD),4.1,4.2,4.3,4.2,4.5,2023-06-03 22:06:12.864266,yr
"$81,101 /yr (est.)",81101.0,Back End Software Developer,2,1,0,University of Maryland, MD,4.2,0,167,10000+ Employees,1856,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.9,3.6,4.1,3.8,3.9,2023-06-03 22:06:15.413477,yr
"$138,450 /yr (est.)",138450.0,Quantum Software Engineer,5,1,1,Microsoft, WA,4.3,0,48,10000+ Employees,1975,Company - Public,Computer Hardware Development,Information Technology,$10+ billion (USD),4.1,4.1,4.3,3.9,4.1,2023-06-03 22:06:23.254662,yr
"$56,826 /yr (est.)",56826.0,Computer Engineer I,-1,-1,-1,DCS Corp, MI,4.5,0,46,1001 to 5000 Employees,1977,Company - Private,Research & Development,Management & Consulting,$100 to $500 million (USD),4.1,4.2,4.3,4.2,4.5,2023-06-03 22:06:26.338830,yr
"$156,000 /yr (est.)",156000.0,Software Engineer,5,1,1,MANTICORE GAMES, CA,3.3,0,7,51 to 200 Employees,2016,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.3,3.4,3.2,2.7,3.4,2023-06-03 22:06:29.145956,yr
"$62,210 /yr (est.)",62210.0,Junior Front End Web-Application Developer,1,1,0,American Electronic Warfare Associates, MD,4.2,0,40,201 to 500 Employees,1983,Company - Public,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,3.9,4.0,4.3,3.9,4.2,2023-06-03 22:06:31.846665,yr
"$87,358 /yr (est.)",87358.0,Software / Systems Engineer II,3,1,-1,Nabors Industries, TX,3.8,0,-1,-1,-1,-1,-1,-1,-1,3.5,3.6,3.7,3.4,3.5,2023-06-03 22:06:35.041586,yr
"$154,525 /yr (est.)",154525.0,Multiplayer Gameplay Software Engineer - The Sims,5,1,1,Electronic Arts, TX,4.0,0,41,10000+ Employees,1982,Company - Public,Video Game Publishing,Media & Communication,$5 to $10 billion (USD),3.8,3.8,4.1,3.6,4.0,2023-06-03 22:06:45.865588,yr
"$90,139 /yr (est.)",90139.0,Firmware Engineer I,0,1,1,Milwaukee Electric Tool Corporation, WI,4.2,0,99,10000+ Employees,1924,Company - Public,Consumer Product Manufacturing,Manufacturing,Unknown / Non-Applicable,4.3,3.9,4.2,3.9,3.6,2023-06-03 22:06:48.911625,yr
"$82,000 /yr (est.)",82000.0,Software Developer - Junior,2,1,1,Leidos, OH,3.9,0,54,10000+ Employees,1969,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.8,3.6,3.8,3.6,4.0,2023-06-03 22:06:51.815066,yr
"$107,741 /yr (est.)",107741.0,Software R&D Engineer,0,2,-1,NOKIA, IL,4.2,0,158,10000+ Employees,1865,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD),3.9,3.7,4.3,3.8,4.2,2023-06-03 22:06:54.727324,yr
"$129,974 /yr (est.)",129974.0,"Simulation Scenario Engineer, Autopilot Simulation",3,1,-1,Tesla, CA,3.6,0,20,10000+ Employees,2003,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$1 to $5 billion (USD),3.7,3.7,3.3,3.1,2.9,2023-06-03 22:06:57.498659,yr
"$94,000 /yr (est.)",94000.0,Software Engineer,0,1,-1,Karagozian & Case, CA,4.3,0,-1,-1,-1,-1,-1,-1,-1,4.0,4.4,4.5,4.6,4.9,2023-06-03 22:07:00.110397,yr
