Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$42,593 /yr (est.)",42593.0,"Unity C# Developer, Extended Reality (XR) Lab",5,1,1,Embry-Riddle Aeronautical University, FL,4.1,0,97,1001 to 5000 Employees,1926,College / University,Colleges & Universities,Education,$100 to $500 million (USD),3.7,3.3,3.9,3.4,3.9,2023-06-03 20:25:23.083144,yr
"$124,800 /yr (est.)",124800.0,Virtual Reality (VR) Engineer- Principal/Sr. Principal,9,1,1,Northrop Grumman, MD,4.0,0,84,10000+ Employees,1939,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),4.0,3.8,3.8,3.5,4.0,2023-06-03 20:25:25.975559,yr
"$107,392 /yr (est.)",107392.0,Software Engineer - (Unity),2,1,-1,Gravity Sketch, CA,3.7,0,9,1 to 50 Employees,2014,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.5,3.8,3.8,3.5,4.1,2023-06-03 20:25:32.517435,yr
"$142,000 /yr (est.)",142000.0,Gameplay Engineer - Sanzaru Games,3,1,-1,Oculus, CA,3.9,0,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-06-03 20:25:53.924749,yr
"$172,000 /yr (est.)",172000.0,"Software Engineer, Machine Learning - Reality Labs",5,1,-1,Meta, CA,3.9,0,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-06-03 20:25:56.912846,yr
"$211,782 /yr (est.)",211782.0,Senior Gameplay API Engineer,0,2,-1,Epic Games, NC,4.2,0,32,1001 to 5000 Employees,1991,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.9,4.6,4.1,3.6,3.9,2023-06-03 20:25:59.414936,yr
"$110,500 /yr (est.)",110500.0,Senior Game Programmer,7,1,1,"Applied Research Associates, Inc", FL,4.2,0,44,1001 to 5000 Employees,1979,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),4.0,4.0,4.3,4.1,4.3,2023-06-03 20:26:08.892641,yr
"$147,500 /yr (est.)",147500.0,"Software Engineer, Gameplay",3,1,-1,Rec Room, WA,4.5,0,7,51 to 200 Employees,2016,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,4.6,4.6,4.5,4.3,4.5,2023-06-03 20:26:18.392426,yr
"$87,154 /yr (est.)",87154.0,UE Gameplay Programmer,4,1,-1,Pure Imagination Studios, CA,3.0,0,-1,-1,-1,-1,-1,-1,-1,3.0,3.6,3.2,3.0,3.4,2023-06-03 20:26:21.082069,yr
"$170,650 /yr (est.)",170650.0,Senior Producer-Creator Ecosystem,7,2,1,Epic Games, NC,4.2,0,32,1001 to 5000 Employees,1991,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.9,4.6,4.1,3.6,3.9,2023-06-03 20:26:28.539645,yr
"$121,137 /yr (est.)",121137.0,Applications Development Engineer,1,1,1,KLA, CA,4.0,0,47,5001 to 10000 Employees,1976,Company - Public,Machinery Manufacturing,Manufacturing,$1 to $5 billion (USD),3.8,3.8,4.0,3.6,3.6,2023-06-03 20:26:35.402872,yr
"$165,200 /yr (est.)",165200.0,Senior Software Engineer,8,1,1,Microsoft, WA,4.3,0,48,10000+ Employees,1975,Company - Public,Computer Hardware Development,Information Technology,$10+ billion (USD),4.1,4.1,4.3,3.9,4.1,2023-06-03 20:26:44.695473,yr
