Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$57,184 /yr (est.)",57184.0,Producer,3,1,1,Carolina Panthers, NC,3.7,0,34,51 to 200 Employees,1989,Company - Private,Sports & Recreation,"Arts, Entertainment & Recreation",$100 to $500 million (USD),3.9,2.9,3.0,3.5,3.6,2023-06-03 19:43:27.888626,yr
$52.50 /hr (est.),109200.0,Multi-platform Gaming Producer,7,2,1,Thinkwell Group, CA,3.8,0,22,51 to 200 Employees,2001,Company - Private,Culture & Entertainment,"Arts, Entertainment & Recreation",$5 to $25 million (USD),4.0,3.5,3.4,3.3,3.7,2023-06-03 19:43:30.342463,hr
"$115,000 /yr (est.)",115000.0,Sr. Producer,8,2,0,Sega Of America Inc, CA,2.9,0,38,51 to 200 Employees,1985,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$100 to $500 million (USD),2.4,2.8,2.8,2.4,3.1,2023-06-03 19:43:32.685319,yr
"$181,050 /yr (est.)",181050.0,Executive Producer,10,2,1,Tencent, CA,4.0,0,25,10000+ Employees,1998,Company - Public,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.0,4.1,3.9,3.7,3.3,2023-06-03 19:43:44.323051,yr
"$44,394 /yr (est.)",44394.0,Content Video Editor / Producer,0,2,-1,Pittsburgh Knights, PA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 19:43:49.355559,yr
"$58,610 /yr (est.)",58610.0,Producer/Editor,0,1,1,Arizona Coyotes, AZ,2.5,0,23,51 to 200 Employees,2000,Subsidiary or Business Segment,Sports & Recreation,"Arts, Entertainment & Recreation",$5 to $25 million (USD),2.2,2.2,2.2,1.9,2.4,2023-06-03 19:43:54.410846,yr
"$115,000 /yr (est.)",115000.0,Sr. Producer,8,2,0,Sega Of America Inc, CA,2.9,0,38,51 to 200 Employees,1985,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$100 to $500 million (USD),2.4,2.8,2.8,2.4,3.1,2023-06-03 19:43:56.670574,yr
"$48,361 /yr (est.)",48361.0,Associate Producer,0,1,-1,Jacksonville Jaguars, FL,4.4,0,30,201 to 500 Employees,1993,Company - Private,Sports & Recreation,"Arts, Entertainment & Recreation",$5 to $25 million (USD),3.7,3.7,4.3,3.9,3.9,2023-06-03 19:43:59.109673,yr
"$107,500 /yr (est.)",107500.0,"Producer, Games & VR",3,1,-1,Major League Baseball, NY,3.9,0,154,201 to 500 Employees,1869,Self-employed,Sports & Recreation,"Arts, Entertainment & Recreation",Unknown / Non-Applicable,3.5,3.6,3.8,3.5,3.6,2023-06-03 19:44:01.443108,yr
"$249,291 /yr (est.)",249291.0,Executive Producer,-1,-1,-1,Aristocrat, WA,4.0,0,70,5001 to 10000 Employees,1953,Company - Public,Gambling,"Arts, Entertainment & Recreation",$1 to $5 billion (USD),3.8,4.0,4.1,3.8,4.1,2023-06-03 19:44:03.580790,yr
$28.00 /hr (est.),58240.0,Associate Content Producer,-1,-1,-1,Major League Baseball, NY,3.9,0,154,201 to 500 Employees,1869,Self-employed,Sports & Recreation,"Arts, Entertainment & Recreation",Unknown / Non-Applicable,3.5,3.6,3.8,3.5,3.6,2023-06-03 19:44:12.487874,hr
"$78,291 /yr (est.)",78291.0,Freelance Producer,4,1,1,Territory Studio, CA,4.3,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.4,3.9,3.7,3.2,2023-06-03 19:44:14.360945,yr
"$187,265 /yr (est.)",187265.0,Senior Producer,0,2,1,Aristocrat, NV,4.0,0,70,5001 to 10000 Employees,1953,Company - Public,Gambling,"Arts, Entertainment & Recreation",$1 to $5 billion (USD),3.8,4.0,4.1,3.8,4.1,2023-06-03 19:44:17.419847,yr
"$108,882 /yr (est.)",108882.0,Senior Producer,5,2,1,Bethesda Game Studios, TX,3.4,0,-1,-1,-1,-1,-1,-1,-1,2.4,3.3,3.6,2.3,3.9,2023-06-03 19:44:19.656003,yr
"$69,596 /yr (est.)",69596.0,"Broadcaster & Digital Content Producer, SDG",5,1,1,San Diego Gulls, CA,4.8,0,-1,-1,-1,-1,-1,-1,-1,4.5,4.0,4.9,4.9,5.0,2023-06-03 19:44:22.804197,yr
"$56,110 /yr (est.)",56110.0,Producer/Videographer,0,1,-1,Syracuse University, NY,4.2,0,153,1001 to 5000 Employees,1870,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.8,3.7,3.8,3.6,3.9,2023-06-03 19:44:25.955323,yr
"$86,319 /yr (est.)",86319.0,Lead Game Designer (Mobile),5,2,1,Bethesda Game Studios, MD,3.4,0,-1,-1,-1,-1,-1,-1,-1,2.4,3.3,3.6,2.3,3.9,2023-06-03 19:44:28.215316,yr
"$65,000 /yr (est.)",65000.0,Associate Producer: Motion Capture,-1,-1,-1,Rockstar Games New York & New England, NY,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 19:44:31.428761,yr
"$179,350 /yr (est.)",179350.0,IEG/Lightspeed - Senior Producer,5,1,1,Tencent, CA,4.0,0,25,10000+ Employees,1998,Company - Public,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.0,4.1,3.9,3.7,3.3,2023-06-03 19:44:35.980972,yr
"$42,900 /yr (est.)",42900.0,Broadcast Associate- CBS Sports (Freelance),0,1,0,CBS Sports, NY,4.0,0,4,10000+ Employees,2019,Company - Public,Film Production,Media & Communication,$10+ billion (USD),3.5,3.5,4.0,3.5,3.8,2023-06-03 19:44:44.843414,yr
$16.00 /hr (est.),33280.0,Game Designer Jr.,3,2,0,Next Mission - Heroes League Game Day, UT,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 19:44:47.811491,hr
