Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$175,000 /yr (est.)",175000.0,Senior Software Engineer (Gemini Platform),5,1,1,"Q Bio
4.2","San Carlos, CA",4.2,0,-1,-1,-1,-1,-1,-1,-1,4.1,4.2,3.8,3.8,4.1,2023-06-06 00:49:38.771766,yr
"$132,500 /yr (est.)",132500.0,Business Development,0,1,1,"Arrayo
4.5","Boston, MA",4.5,0,-1,-1,-1,-1,-1,-1,-1,4.0,4.4,4.3,4.5,4.5,2023-06-06 00:49:41.601180,yr
"$44,931 /yr (est.)",44931.0,Test Operator I,0,1,1,"Celestica
3.9","Maple Grove, MN",3.9,0,29,10000+ Employees,1994,Company - Public,Electronics Manufacturing,Manufacturing,$5 to $10 billion (USD),3.7,3.5,3.9,3.5,3.5,2023-06-06 00:49:45.420997,yr
"$144,060 /yr (est.)",144060.0,Head of Growth,5,1,1,Aidaly,"San Francisco, CA",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 00:49:48.041853,yr
"$38,122 /yr (est.)",38122.0,Material Handler,0,1,1,"Celestica
3.9","Richardson, TX",3.9,0,29,10000+ Employees,1994,Company - Public,Electronics Manufacturing,Manufacturing,$5 to $10 billion (USD),3.7,3.5,3.9,3.5,3.5,2023-06-06 00:49:53.480241,yr
"$119,261 /yr (est.)",119261.0,SVP - Manufacturing Operations,0,1,1,"Planet Innovation
4.0","Irvine, CA",4.0,0,-1,-1,-1,-1,-1,-1,-1,3.3,3.7,3.9,3.3,4.1,2023-06-06 00:50:03.547459,yr
"$168,000 /yr (est.)",168000.0,Global Business Office Director,0,1,1,"Celestica
3.9",Texas,3.9,0,29,10000+ Employees,1994,Company - Public,Electronics Manufacturing,Manufacturing,$5 to $10 billion (USD),3.7,3.5,3.9,3.5,3.5,2023-06-06 00:50:07.312111,yr
"$137,500 /yr (est.)",137500.0,Account Executive,3,2,1,"Commure
3.0","San Francisco, CA",3.0,0,6,201 to 500 Employees,2017,Company - Private,Software Development,Information Technology,Unknown / Non-Applicable,3.2,3.5,3.3,2.7,4.0,2023-06-06 00:50:10.058636,yr
"$153,000 /yr (est.)",153000.0,"Staff Engineer, Electrical Design (Power)",8,1,1,"Celestica
3.9","San Jose, CA",3.9,0,29,10000+ Employees,1994,Company - Public,Electronics Manufacturing,Manufacturing,$5 to $10 billion (USD),3.7,3.5,3.9,3.5,3.5,2023-06-06 00:50:16.428056,yr
"$145,000 /yr (est.)",145000.0,RF Coil Engineer,5,1,1,"Q Bio
4.2","San Carlos, CA",4.2,0,8,1 to 50 Employees,2015,Company - Private,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,Unknown / Non-Applicable,4.1,4.2,3.8,3.8,4.1,2023-06-06 00:50:23.382293,yr
"$86,962 /yr (est.)",86962.0,Software Engineer,5,1,0,"Fusion Health
3.9","Topeka, KS",3.9,0,-1,-1,-1,-1,-1,-1,-1,3.8,3.7,4.4,4.1,4.6,2023-06-06 00:50:26.270626,yr
"$145,000 /yr (est.)",145000.0,"Senior Product Manager, Platform",5,1,1,"Transcarent
3.7",Remote,3.7,1,3,201 to 500 Employees,2020,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,4.2,4.1,3.7,3.5,3.5,2023-06-06 00:50:30.010020,yr
"$94,335 /yr (est.)",94335.0,Director of New Business Development - Healthtech,10,1,1,"Endava
4.3","Hartford, CT",4.3,0,23,5001 to 10000 Employees,2000,Company - Public,Information Technology Support Services,Information Technology,$25 to $100 million (USD),4.3,3.8,4.4,4.0,4.4,2023-06-06 00:50:33.053154,yr
"$60,000 /yr (est.)",60000.0,Marketing Coordinator,3,1,0,"Kooth USA
3.4","Kansas City, MO",3.4,0,22,201 to 500 Employees,2001,Company - Public,Health Care Services & Hospitals,Healthcare,$5 to $25 million (USD),3.3,3.1,3.4,3.1,3.2,2023-06-06 00:50:35.857259,yr
"$73,859 /yr (est.)",73859.0,"Associate/Senior Associate, Healthtech",3,1,0,"Dreamit Ventures
4.3","Philadelphia, PA",4.3,0,-1,-1,-1,-1,-1,-1,-1,4.5,3.9,4.7,4.7,4.9,2023-06-06 00:50:45.842736,yr
"$75,320 /yr (est.)",75320.0,Customer Program Management Specialist,0,1,1,"Celestica
3.9","Portland, OR",3.9,0,29,10000+ Employees,1994,Company - Public,Electronics Manufacturing,Manufacturing,$5 to $10 billion (USD),3.7,3.5,3.9,3.5,3.5,2023-06-06 00:50:53.548146,yr
$19.00 /hr (est.),39520.0,Assistant Buyer,0,2,0,UNKNWN Miami LLC,"Miami, FL",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 00:50:56.587841,hr
"$115,672 /yr (est.)",115672.0,Senior Software Engineer,5,1,0,"Fusion Health
3.9","Woodbridge, NJ",3.9,0,-1,-1,-1,-1,-1,-1,-1,3.8,3.7,4.4,4.1,4.6,2023-06-06 00:51:02.073376,yr
"$66,542 /yr (est.)",66542.0,Business Development Specialist,0,1,1,"Celestica
3.9","Richardson, TX",3.9,0,29,10000+ Employees,1994,Company - Public,Electronics Manufacturing,Manufacturing,$5 to $10 billion (USD),3.7,3.5,3.9,3.5,3.5,2023-06-06 00:51:06.093750,yr
"$77,500 /yr (est.)",77500.0,Account Executive,5,1,1,"Force Therapeutics
4.2","New York, NY",4.2,0,13,51 to 200 Employees,2010,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,4.2,3.4,4.1,4.0,4.0,2023-06-06 00:51:09.102682,yr
"$145,475 /yr (est.)",145475.0,Backend Software Engineer,5,1,-1,Universal Health and Wellness Corp,"San Francisco, CA",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 00:51:26.933945,yr
"$91,110 /yr (est.)",91110.0,GTM Analytics Lead,7,2,1,"NexHealth
3.9","Draper, UT",3.9,0,6,201 to 500 Employees,2017,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.2,4.2,4.0,3.9,3.4,2023-06-06 00:51:32.865181,yr
"$89,588 /yr (est.)",89588.0,Clinical Research Manager,3,2,1,"Qbtech
4.0","Houston, TX",4.0,0,-1,-1,-1,-1,-1,-1,-1,3.9,4.2,3.5,3.9,4.3,2023-06-06 00:51:35.993887,yr
"$85,000 /yr (est.)",85000.0,Account Executive,-1,-1,-1,"Theodo
4.4","New York, NY",4.4,0,14,51 to 200 Employees,2009,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),4.4,3.1,4.8,4.1,4.4,2023-06-06 00:51:44.667825,yr
"$71,351 /yr (est.)",71351.0,Revenue Manager,5,1,1,"StationMD
5.0","Maplewood, NJ",5.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 00:51:51.218667,yr
"$143,875 /yr (est.)",143875.0,-1,-1,-1,-1,-1,-1,4.0,0,35,1001 to 5000 Employees,1988,Subsidiary or Business Segment,Software Development,Information Technology,$25 to $100 million (USD),-1,-1,-1,-1,-1,2023-06-06 00:52:03.673486,yr
"$143,875 /yr (est.)",143875.0,"Investment Manager, Corporate Venture Investments",-1,-1,-1,"Samsung Research America
4.1","Boston, MA",4.1,0,35,1001 to 5000 Employees,1988,Subsidiary or Business Segment,Software Development,Information Technology,$25 to $100 million (USD),3.7,3.9,3.7,3.6,4.2,2023-06-06 00:52:10.448557,yr
"$143,875 /yr (est.)",143875.0,"Investment Manager, Corporate Venture Investments",-1,-1,-1,"Samsung Research America
4.1","Boston, MA",4.1,0,35,1001 to 5000 Employees,1988,Subsidiary or Business Segment,Software Development,Information Technology,$25 to $100 million (USD),3.7,3.9,3.7,3.6,4.2,2023-06-06 00:52:12.702545,yr
"$143,875 /yr (est.)",143875.0,"Investment Manager, Corporate Venture Investments",-1,-1,-1,"Samsung Research America
4.1","Boston, MA",4.1,0,35,1001 to 5000 Employees,1988,Subsidiary or Business Segment,Software Development,Information Technology,$25 to $100 million (USD),3.7,3.9,3.7,3.6,4.2,2023-06-06 00:52:14.958196,yr
"$143,875 /yr (est.)",143875.0,"Investment Manager, Corporate Venture Investments",-1,-1,-1,"Samsung Research America
4.1","Boston, MA",4.1,0,35,1001 to 5000 Employees,1988,Subsidiary or Business Segment,Software Development,Information Technology,$25 to $100 million (USD),3.7,3.9,3.7,3.6,4.2,2023-06-06 00:52:17.200931,yr
"$143,875 /yr (est.)",143875.0,"Investment Manager, Corporate Venture Investments",-1,-1,-1,"Samsung Research America
4.1","Boston, MA",4.1,0,35,1001 to 5000 Employees,1988,Subsidiary or Business Segment,Software Development,Information Technology,$25 to $100 million (USD),3.7,3.9,3.7,3.6,4.2,2023-06-06 00:52:19.346029,yr
"$143,875 /yr (est.)",143875.0,"Investment Manager, Corporate Venture Investments",-1,-1,-1,"Samsung Research America
4.1","Boston, MA",4.1,0,35,1001 to 5000 Employees,1988,Subsidiary or Business Segment,Software Development,Information Technology,$25 to $100 million (USD),3.7,3.9,3.7,3.6,4.2,2023-06-06 00:52:21.563275,yr
"$143,875 /yr (est.)",143875.0,"Investment Manager, Corporate Venture Investments",-1,-1,-1,"Samsung Research America
4.1","Boston, MA",4.1,0,35,1001 to 5000 Employees,1988,Subsidiary or Business Segment,Software Development,Information Technology,$25 to $100 million (USD),3.7,3.9,3.7,3.6,4.2,2023-06-06 00:52:23.874417,yr
"$143,875 /yr (est.)",143875.0,"Investment Manager, Corporate Venture Investments",-1,-1,-1,"Samsung Research America
4.1","Boston, MA",4.1,0,35,1001 to 5000 Employees,1988,Subsidiary or Business Segment,Software Development,Information Technology,$25 to $100 million (USD),3.7,3.9,3.7,3.6,4.2,2023-06-06 00:52:26.473430,yr
"$143,875 /yr (est.)",143875.0,"Investment Manager, Corporate Venture Investments",-1,-1,-1,"Samsung Research America
4.1","Boston, MA",4.1,0,35,1001 to 5000 Employees,1988,Subsidiary or Business Segment,Software Development,Information Technology,$25 to $100 million (USD),3.7,3.9,3.7,3.6,4.2,2023-06-06 00:52:28.694723,yr
